suite_name,config_name,label,fold,symbol,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_naive_vs_best,majority_ohlcv,Majority,4,ETHUSDT,0.4984779299847793,0.4984779299847793,1.0,0.665312341289995,0.5,0.5,-0.3691471997568685,-0.33663141848737804,-0.4377858594582884,0.000380517503805175,0.4984779299847793,-0.00015016368270683638
long_history_naive_vs_best,majority_ohlcv,Majority,4,SOLUSDT,0.5057077625570776,0.5057077625570776,1.0,0.6717210007581501,0.5,0.5,-0.4856205482876146,-0.42396626515306474,-0.5530434412712892,0.000380517503805175,0.5057077625570776,-0.00021918179764494512
long_history_naive_vs_best,random_ohlcv,Random,1,BTCUSDT,0.4901065449010654,0.5093914350112697,0.4967032967032967,0.5029673590504451,0.48984016774990646,0.5,-0.5524869037775606,-0.8047942318298545,-0.610766586019518,1.0011415525114156,0.4901065449010654,-0.00028961276773948317
long_history_naive_vs_best,random_ohlcv,Random,1,ETHUSDT,0.508751902587519,0.5125628140703518,0.5384615384615384,0.5251930856932696,0.5084780810587262,0.5,-0.5025229143187118,-0.46470169374163783,-0.604188843964405,1.0292998477929984,0.5076103500761036,-0.00023388343585746107
long_history_naive_vs_best,random_ohlcv,Random,1,SOLUSDT,0.5028549676437001,0.5128604832424006,0.49141150112023896,0.501906941266209,0.503081526957635,0.5,-0.39258762145864534,-0.20096638965807304,-0.6671925499369789,0.9992386752950133,0.5009516558812334,-0.00013397481963865776
long_history_naive_vs_best,random_ohlcv,Random,2,BTCUSDT,0.5057077625570776,0.5048908954100828,0.5114329268292683,0.5081408557364635,0.5057164634146342,0.5,-0.5349321064317902,-0.7982343872400738,-0.6142498268793347,1.0026636225266363,0.5053272450532724,-0.0002761522046281713
long_history_naive_vs_best,random_ohlcv,Random,2,ETHUSDT,0.5024743052912067,0.5179597701149425,0.5313190862196021,0.5245543834121499,0.5014863147633444,0.5,-0.6822539907353267,-0.7338372990166251,-0.7713481230807189,1.0289303387894937,0.5024743052912067,-0.0003988016672118854
long_history_naive_vs_best,random_ohlcv,Random,2,SOLUSDT,0.4946727549467275,0.49375975039001563,0.48246951219512196,0.48804934464148036,0.49465420898509893,0.5,-0.5214584359206341,-0.35487463282340764,-0.826989808942278,0.9965753424657534,0.4931506849315068,-0.00022813954177187243
long_history_naive_vs_best,random_ohlcv,Random,3,BTCUSDT,0.4975256947087933,0.5015037593984962,0.5037764350453172,0.5026375282592314,0.4974753241995581,0.5,-0.47675486237632936,-1.1108907841944196,-0.5116556020371327,1.0007613247049867,0.4975256947087933,-0.00024061849163902526
long_history_naive_vs_best,random_ohlcv,Random,3,ETHUSDT,0.49486496766831495,0.5136298421807748,0.5241581259150805,0.518840579710145,0.4936705118886566,0.5,-0.6214749537035136,-0.8021790760112663,-0.6793591865905169,1.0289083301635602,0.49448459490300495,-0.0003460275634966679
long_history_naive_vs_best,random_ohlcv,Random,3,SOLUSDT,0.487062404870624,0.5031152647975078,0.47640117994100295,0.4893939393939394,0.48741442644848887,0.5,-0.8137193557896389,-1.2679327515853283,-0.9616645075729959,0.9996194824961948,0.4866818873668189,-0.000610012883517416
long_history_naive_vs_best,random_ohlcv,Random,4,BTCUSDT,0.50399695470118,0.5033860045146726,0.5099085365853658,0.5066262779250283,0.5040036979504776,0.5,-0.47199553051348675,-0.7972092847557044,-0.4760008064390402,1.0007613247049867,0.50399695470118,-0.00023237194550143847
long_history_naive_vs_best,random_ohlcv,Random,4,ETHUSDT,0.506468797564688,0.5046661880832735,0.5366412213740458,0.5201627820939697,0.5065603678949137,0.5,-0.27994798982205715,-0.22407336723713028,-0.4176177826805656,1.028538812785388,0.506468797564688,-9.99273437600667e-05
long_history_naive_vs_best,random_ohlcv,Random,4,SOLUSDT,0.4961948249619482,0.5019485580670304,0.48457486832204666,0.49310872894333846,0.49632900459982243,0.5,-0.5677589385950402,-0.5519230430598197,-0.6898493468192091,0.9980974124809742,0.4939117199391172,-0.0002854315198258947
long_history_naive_vs_best,persistence_ohlcv,Persistence,1,BTCUSDT,0.4634703196347032,0.48354059985369424,0.48424908424908425,0.4838945827232797,0.4626312721324598,0.4626312721324598,-0.7602553185291864,-1.459560887497974,-0.7667762035575353,1.071917808219178,0.4634703196347032,-0.0005268942628744868
long_history_naive_vs_best,persistence_ohlcv,Persistence,1,ETHUSDT,0.4653729071537291,0.47027840481565086,0.471342383107089,0.4708097928436911,0.46531788894217735,0.4653178889421774,-0.7114640406369241,-0.8762396309616927,-0.7587254167409729,1.0688736681887367,0.4649923896499239,-0.0004411244729316426
