suite_name,config_name,label,fold,run_id,train_rows,test_rows,test_start,test_end,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return,horizon
long_history_h4_naive_vs_best,logistic_ohlcv,LogReg,1,logistic_ohlcv_wf_fold01_20260325T083231Z,47296,7882,2024-10-19T21:00:00+00:00,2025-02-06T08:00:00+00:00,0.5180157320477037,0.5283060109289618,0.5956136027599803,0.5599443993976602,0.515641529413463,0.5207044275371134,0.8248612147426988,0.5842973579974876,-0.4336071774937575,0.6621004566210046,0.5291730086250634,0.000373850210371,4
long_history_h4_naive_vs_best,logistic_ohlcv,LogReg,2,logistic_ohlcv_wf_fold02_20260325T083231Z,55178,7882,2025-02-06T08:00:00+00:00,2025-05-26T19:00:00+00:00,0.5175082466379092,0.5253045923149016,0.5578502114953968,0.5410884517919633,0.5166936793951227,0.5210052277568167,-0.3202038768968496,-0.1511965719798802,-0.6821643550560668,0.7584982242516489,0.5190258751902588,-7.99157338903765e-05,4
long_history_h4_naive_vs_best,logistic_ohlcv,LogReg,3,logistic_ohlcv_wf_fold03_20260325T083231Z,63060,7882,2025-05-26T19:00:00+00:00,2025-09-13T07:00:00+00:00,0.5003171381453762,0.5164648910411622,0.5234355828220859,0.519926873857404,0.4995066569572614,0.5017641258957571,-0.052219209753835,0.0356749654511589,-0.9196909326280964,0.5210553018772197,0.5027904616945713,-6.047419599000485e-06,4
long_history_h4_naive_vs_best,logistic_ohlcv,LogReg,4,logistic_ohlcv_wf_fold04_20260325T083231Z,70942,7882,2025-09-13T07:00:00+00:00,2025-12-31T18:00:00+00:00,0.5143364628266938,0.5052020324219695,0.539395505037458,0.5217391304347826,0.5147737934062883,0.5139435397915355,-0.2136141593667692,-0.1427621433488572,-0.5088135570940988,0.5301877219685439,0.5301877219685439,5.416804141307278e-05,4
long_history_h4_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,cnn_ohlcv_open_interest_wf_fold01_20260325T083235Z,47280,7880,2024-10-21T18:00:00+00:00,2025-02-06T07:00:00+00:00,0.515828918464918,0.5340715502555367,0.4717832957110609,0.500998801438274,0.5172082789855944,0.5229629224082746,0.1825643412636013,0.2614707902313019,-0.3432847891245305,0.0180878552971576,0.5193798449612403,0.0003068601824809,4
long_history_h4_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,cnn_ohlcv_open_interest_wf_fold02_20260325T083404Z,55160,7880,2025-02-08T06:00:00+00:00,2025-05-26T18:00:00+00:00,0.5197053882930611,0.5198223392005265,0.7983830217281456,0.6296702201853144,0.5131825185340013,0.5219164490840683,0.592872084771809,0.4979187334294551,-0.4922903537954325,0.0428940568475452,0.5188630490956072,0.0007137364042237,4
long_history_h4_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),3,cnn_ohlcv_open_interest_wf_fold03_20260325T083525Z,63040,7880,2025-05-28T17:00:00+00:00,2025-09-13T08:00:00+00:00,0.512210879958651,0.5165949173725871,0.9267563527653214,0.6633972358448507,0.4961298542350097,0.4919833936925459,0.3339457714363363,0.4383831158303397,-0.3073141586339141,0.0532299741602067,0.5116279069767442,0.0003183590317028,4
long_history_h4_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),4,cnn_ohlcv_open_interest_wf_fold04_20260325T083743Z,70920,7880,2025-09-15T08:00:00+00:00,2025-12-31T19:00:00+00:00,0.4996769608476547,0.4955066625348621,0.8384897745149449,0.6229061160888196,0.5044678171937782,0.5142054248678185,-0.3027116197992741,-0.6774652631416841,-0.4015964976678294,0.0583979328165374,0.5012919896640827,-0.0004920875208341,4
long_history_h12_naive_vs_best,majority_ohlcv,Majority,1,majority_ohlcv_wf_fold01_20260325T083229Z,47282,7880,2024-10-19T16:00:00+00:00,2025-02-06T03:00:00+00:00,0.517005076142132,0.517005076142132,1.0,0.6816128492554794,0.5,0.5,0.4809053572642878,0.7633415259577637,-1.0589692309097063,0.0045662100456621,0.5190258751902588,0.0014091217760617,12
long_history_h12_naive_vs_best,majority_ohlcv,Majority,2,majority_ohlcv_wf_fold02_20260325T083229Z,55162,7880,2025-02-06T03:00:00+00:00,2025-05-26T13:00:00+00:00,0.499746192893401,0.499746192893401,1.0,0.6664410221695718,0.5,0.5,0.019001039854952,0.2270398623419406,-0.5861193867919536,0.0045662100456621,0.4931506849315068,0.0002510504595623,12
long_history_h12_naive_vs_best,majority_ohlcv,Majority,3,majority_ohlcv_wf_fold03_20260325T083229Z,63042,7880,2025-05-26T14:00:00+00:00,2025-09-13T00:00:00+00:00,0.5517766497461929,0.5517766497461929,1.0,0.7111547268563951,0.5,0.5,0.4033006860829791,1.4743890356968636,-0.1865336376635985,0.0045662100456621,0.558599695585997,0.0017206310030342,12
long_history_h12_naive_vs_best,majority_ohlcv,Majority,4,majority_ohlcv_wf_fold04_20260325T083229Z,70922,7880,2025-09-13T00:00:00+00:00,2025-12-31T11:00:00+00:00,0.4848984771573604,0.4848984771573604,1.0,0.6531065720878557,0.5,0.5,-0.6351911946244513,-1.2100098452422332,-0.6912308764168813,0.0045662100456621,0.4855403348554033,-0.0017770982335622,12
long_history_h12_naive_vs_best,random_ohlcv,Random,1,random_ohlcv_wf_fold01_20260325T083229Z,47282,7880,2024-10-19T16:00:00+00:00,2025-02-06T03:00:00+00:00,0.5093908629441625,0.5258064516129032,0.5201276386843398,0.5229516288252715,0.5090128471929318,0.5,-0.1482350369239722,-0.0608388073443382,-0.5305215018712592,0.9756468797564688,0.517503805175038,-0.0007343507149795,12
long_history_h12_naive_vs_best,random_ohlcv,Random,2,random_ohlcv_wf_fold02_20260325T083229Z,55162,7880,2025-02-06T03:00:00+00:00,2025-05-26T13:00:00+00:00,0.501269035532995,0.5009925558312656,0.5126968004062976,0.5067771084337349,0.5012748334857464,0.5,-0.3931369712066962,-0.7782153673135956,-0.4174870501715481,0.9756468797564688,0.4611872146118721,-0.0007807077270081,12
long_history_h12_naive_vs_best,random_ohlcv,Random,3,random_ohlcv_wf_fold03_20260325T083229Z,63042,7880,2025-05-26T14:00:00+00:00,2025-09-13T00:00:00+00:00,0.5126903553299492,0.5628090999010881,0.5234590616375345,0.5424213536701621,0.511446405110953,0.5,-0.0778159794636345,-0.3414844282202758,-0.3014765641119222,0.9756468797564688,0.5266362252663622,-0.0002826780351238,12
long_history_h12_naive_vs_best,random_ohlcv,Random,4,random_ohlcv_wf_fold04_20260325T083230Z,70922,7880,2025-09-13T00:00:00+00:00,2025-12-31T11:00:00+00:00,0.5025380710659898,0.4877079711944375,0.514001570269563,0.5005096839959225,0.5028741529593688,0.5,0.3803753275872801,0.6818785399820607,-0.7942781629962581,0.9756468797564688,0.54337899543379,0.0009526882529026,12
long_history_h12_naive_vs_best,persistence_ohlcv,Persistence,1,persistence_ohlcv_wf_fold01_20260325T083230Z,47282,7880,2024-10-19T16:00:00+00:00,2025-02-06T03:00:00+00:00,0.4925126903553299,0.5092661230541141,0.5058910162002945,0.5075729589951976,0.4920416720518025,0.4920416720518025,-0.595502263394784,-1.122625523895162,-0.7933039119323618,1.0426179604261796,0.4794520547945205,-0.0019371900707423,12
long_history_h12_naive_vs_best,persistence_ohlcv,Persistence,2,persistence_ohlcv_wf_fold02_20260325T083230Z,55162,7880,2025-02-06T03:00:00+00:00,2025-05-26T13:00:00+00:00,0.5050761421319797,0.5047571357035553,0.5119349923819198,0.5083207261724659,0.5050796220154145,0.5050796220154145,0.0709083264546706,0.2936430730540793,-0.4725710445638018,1.0030441400304415,0.5205479452054794,0.0003991874446676,12
long_history_h12_naive_vs_best,persistence_ohlcv,Persistence,3,persistence_ohlcv_wf_fold03_20260325T083230Z,63042,7880,2025-05-26T14:00:00+00:00,2025-09-13T00:00:00+00:00,0.4998730964467005,0.5502593232897012,0.5124195032198712,0.5306657139454567,0.4984237946450431,0.4984237946450431,-0.2185987090656411,-0.9363717277270402,-0.312523044328389,1.0791476407914764,0.4840182648401826,-0.0009851741822655,12
long_history_h12_naive_vs_best,persistence_ohlcv,Persistence,4,persistence_ohlcv_wf_fold04_20260325T083230Z,70922,7880,2025-09-13T00:00:00+00:00,2025-12-31T11:00:00+00:00,0.4920050761421319,0.4770780856423174,0.4956817587019105,0.4862020279810037,0.4921128675253824,0.4921128675253824,-0.6048970941260956,-1.1145696381418022,-0.7190001843983953,1.0426179604261796,0.4916286149162861,-0.0011120374418585,12
long_history_h12_naive_vs_best,logistic_ohlcv,LogReg,1,logistic_ohlcv_wf_fold01_20260325T083231Z,47282,7880,2024-10-19T16:00:00+00:00,2025-02-06T03:00:00+00:00,0.5260152284263959,0.5368398174309933,0.6062837506136475,0.5694524495677233,0.5231891690535395,0.5232736544189973,2.195113918689476,1.949248557944115,-0.6659356426616188,0.6012176560121766,0.5205479452054794,0.0031851392568857,12
